Company_Identifier,CompanyName,Year,URL,Source_Page,Title,Source
S7,Boliden,2019,https://mb.cision.com/Main/997/3109933/1246447.pdf,https://mfn.se/cis/a/boliden/boliden-report-of-payments-to-government-agencies-in-2019-4dd89d06,Annual Report 2019 (MFN/Cision),mfn
S10,Ericsson B,2019,https://mb.cision.com/Main/15448/3726921/1888847.pdf,https://mfn.se/cis/a/ericsson/u-s-department-of-justice-resolves-2019-deferred-prosecution-agreement-breaches-with-ericsson-2751b02e,Annual Report 2019 (MFN/Cision),mfn
S10,Ericsson B,2019,https://mb.cision.com/Main/15448/3050873/1204725.pdf,https://mfn.se/cis/a/ericsson/ericsson-annual-report-2019-published-4c33b0a7,Annual Report 2019 (MFN/Cision),mfn
S10,Ericsson B,2019,https://mb.cision.com/Main/15448/2745068/994242.pdf,https://mfn.se/cis/a/ericsson/invitation-to-ericssons-annual-general-meeting-2019-95feffd3,Annual Report 2019 (MFN/Cision),mfn
S10,Ericsson B,2019,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/ericsson/invitation-to-ericssons-annual-general-meeting-2019-95feffd3,Annual Report 2019 (MFN/Cision),mfn
S10,Ericsson B,2020,https://mb.cision.com/Main/15448/3300586/1382693.pdf,https://mfn.se/cis/a/ericsson/ericsson-annual-report-2020-published-f09033a8,Annual Report 2020 (MFN/Cision),mfn
S10,Ericsson B,2020,https://mb.cision.com/Main/15448/3234079/1332731.pdf,https://mfn.se/cis/a/ericsson/ericsson-capital-markets-day-2020-5f3f24a1,Annual Report 2020 (MFN/Cision),mfn
S10,Ericsson B,2020,https://mb.cision.com/Main/15448/3040096/1197740.pdf,https://mfn.se/cis/a/ericsson/invitation-to-ericssons-annual-general-meeting-2020-28607553,Annual Report 2020 (MFN/Cision),mfn
S10,Ericsson B,2020,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/ericsson/invitation-to-ericssons-annual-general-meeting-2020-28607553,Annual Report 2020 (MFN/Cision),mfn
S12,Evolution,2019,https://mb.cision.com/Main/12069/3066661/1216435.pdf,https://mfn.se/cis/a/evolution/evolution-gaming-annual-report-2019-deffd2d4,Annual Report 2019 (MFN/Cision),mfn
S12,Evolution,2022,https://mb.cision.com/Main/12069/3735605/1921487.pdf,https://mfn.se/cis/a/evolution/evolution-annual-report-2022-6290af36,Annual Report 2022 (MFN/Cision),mfn
S12,Evolution,2022,https://mb.cision.com/Public/12069/3734088/8f5e75242de09d31.pdf,https://mfn.se/cis/a/evolution/evolution-annual-report-2022-6290af36,Annual Report 2022 (MFN/Cision),mfn
S12,Evolution,2022,https://mb.cision.com/Main/12069/3707436/1821422.pdf,https://mfn.se/cis/a/evolution/evolution-year-end-report-2022-06caa369,Annual Report 2022 (MFN/Cision),mfn
S17,Lifco B,2020,https://network.s-z.se/app/uploads/sites/16/Lifco-annual-report-2017.pdf,https://www.lifco.se/investors/financial-reports/annual-reports,,ir
S11,Essity B,2019,https://mb.cision.com/Main/15798/3056520/1208996.pdf,https://mfn.se/cis/a/essity/essity-publishes-its-annual-and-sustainability-report-for-2019-5605d1cd,Annual Report 2019 (MFN/Cision),mfn
S11,Essity B,2019,https://mb.cision.com/Public/15798/3056520/a2de33383e3223e6.pdf,https://mfn.se/cis/a/essity/essity-publishes-its-annual-and-sustainability-report-for-2019-5605d1cd,Annual Report 2019 (MFN/Cision),mfn
S11,Essity B,2019,https://mb.cision.com/Main/15798/3014367/1177936.pdf,https://mfn.se/cis/a/essity/essity-year-end-report-2019-2a47f3da,Annual Report 2019 (MFN/Cision),mfn
S11,Essity B,2019,https://mb.cision.com/Main/15798/2865433/1079166.pdf,https://mfn.se/cis/a/essity/essity-half-year-report-2019-4bf4e19b,Annual Report 2019 (MFN/Cision),mfn
S11,Essity B,2021,https://mb.cision.com/Main/15798/3516917/1542906.pdf,https://mfn.se/cis/a/essity/essity-publishes-annual-and-sustainability-report-2021-6c006da5,Annual Report 2021 (MFN/Cision),mfn
S11,Essity B,2021,https://mb.cision.com/Public/15798/3516917/bc72e003cc6a83fc.pdf,https://mfn.se/cis/a/essity/essity-publishes-annual-and-sustainability-report-2021-6c006da5,Annual Report 2021 (MFN/Cision),mfn
S11,Essity B,2021,https://mb.cision.com/Main/15798/3492529/1525302.pdf,https://mfn.se/cis/a/essity/essity-year-end-report-2021-03451056,Annual Report 2021 (MFN/Cision),mfn
S11,Essity B,2021,https://mb.cision.com/Main/15798/3385873/1445621.pdf,https://mfn.se/cis/a/essity/essity-half-year-report-2021-3867a538,Annual Report 2021 (MFN/Cision),mfn
S16,Investor B,2024,https://mb.cision.com/Main/1084/4130451/3365714.pdf,https://mfn.se/cis/a/investor/investor-publishes-annual-report-2024-1cdae2bf,Annual Report 2024 (via MFN),mfn
S16,Investor B,2024,https://mb.cision.com/Main/1084/4130452/3365717.pdf,https://mfn.se/cis/a/investor/investor-publicerar-arsredovisning-2024-dbf3f710,Annual Report 2024 (via MFN),mfn
S16,Investor B,2024,https://mb.cision.com/Main/1084/4094753/3219283.pdf,https://mfn.se/cis/a/investor/investor-year-end-report-2024-bad75393,Annual Report 2024 (via MFN),mfn
S16,Investor B,2024,https://mb.cision.com/Main/1084/4094754/3219284.pdf,https://mfn.se/cis/a/investor/investors-bokslutskommunike-2024-389d4e1a,Annual Report 2024 (via MFN),mfn
S16,Investor B,2019,https://mb.cision.com/Main/1084/3072527/1219128.pdf,https://mfn.se/cis/a/investor/investor-abs-2019-annual-report-now-available-4b316312,Annual Report 2019 (MFN/Cision),mfn
S16,Investor B,2019,https://mb.cision.com/Main/1084/2775844/1016250.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-may-8-2019-0627b7d2,Annual Report 2019 (MFN/Cision),mfn
S16,Investor B,2019,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-may-8-2019-0627b7d2,Annual Report 2019 (MFN/Cision),mfn
S16,Investor B,2020,https://mb.cision.com/Main/1084/3316913/1394939.pdf,https://mfn.se/cis/a/investor/2020-annual-report-shows-a-strong-year-for-investor-eefa3b77,Annual Report 2020 (MFN/Cision),mfn
S16,Investor B,2020,https://mb.cision.com/Main/1084/3112825/1248390.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-june-17-2020-0fa720d3,Annual Report 2020 (MFN/Cision),mfn
S16,Investor B,2021,https://mb.cision.com/Main/1084/3532383/1553844.pdf,https://mfn.se/cis/a/investor/investor-2021-annual-report-now-published-a1a16b0b,Annual Report 2021 (MFN/Cision),mfn
S16,Investor B,2021,https://mb.cision.com/Main/1084/3340744/1413083.pdf,https://mfn.se/cis/a/investor/bulletin-from-investor-abs-annual-general-meeting-2021-db5fab7d,Annual Report 2021 (MFN/Cision),mfn
S16,Investor B,2021,https://mb.cision.com/Main/1084/3316758/1394803.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-may-5-2021-5edabd42,Annual Report 2021 (MFN/Cision),mfn
S16,Investor B,2022,https://mb.cision.com/Main/1084/3739430/1938984.pdf,https://mfn.se/cis/a/investor/investor-publishes-2022-annual-report-1677c407,Annual Report 2022 (MFN/Cision),mfn
S16,Investor B,2022,https://mb.cision.com/Main/1084/3559328/1573927.pdf,https://mfn.se/cis/a/investor/bulletin-from-investor-abs-annual-general-meeting-2022-114f6dbf,Annual Report 2022 (MFN/Cision),mfn
S16,Investor B,2022,https://mb.cision.com/Main/1084/3532341/1553833.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-may-3-2022-03e1cf4d,Annual Report 2022 (MFN/Cision),mfn
S16,Investor B,2023,https://mb.cision.com/Main/1084/3953148/2699357.pdf,https://mfn.se/cis/a/investor/investor-publishes-annual-report-2023-2a0cbe30,Annual Report 2023 (MFN/Cision),mfn
S16,Investor B,2023,https://mb.cision.com/Main/1084/3763186/2031128.pdf,https://mfn.se/cis/a/investor/bulletin-from-investor-abs-annual-general-meeting-2023-50b4e128,Annual Report 2023 (MFN/Cision),mfn
S16,Investor B,2023,https://mb.cision.com/Main/1084/3739426/1938962.pdf,https://mfn.se/cis/a/investor/notice-of-investor-abs-annual-general-meeting-on-may-3-2023-49428d9d,Annual Report 2023 (MFN/Cision),mfn
S14,Hexagon B,2020,https://mb.cision.com/Main/387/3318474/1396045.pdf,https://mfn.se/cis/a/hexagon/hexagon-publishes-the-annual-report-and-sustainability-report-2020-0b9b3bd0,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2024,https://www.nordea.com/en/doc/annual-report-nordea-bank-abp-2024-0.pdf#page=5,https://www.nordea.com/en/investors/latest-annual-report,read ceo comment,ir
S19,Nordea Bank Abp,2019,http://mb.cision.com/Main/434/2660948/936698.pdf,https://mfn.se/cis/a/nordea/nordea-bank-abps-financial-reporting-in-2019-be4a263c,Annual Report 2019 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Main/434/3155900/1280602.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-564d2fdc,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Public/434/3155900/a533bfa6ec2570b5.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-564d2fdc,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Public/434/3155900/a75628246e22adf0.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-564d2fdc,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Public/434/3155888/89860133615a8db4.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-e5343ae7,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Main/434/3155888/1280600.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-e5343ae7,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Public/434/3155888/ad0d0c6df8eecf2b.pdf,https://mfn.se/cis/a/nordea/nordea-half-year-financial-report-2020-e5343ae7,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2020,https://mb.cision.com/Main/434/2936811/1126471.pdf,https://mfn.se/cis/a/nordea/nordea-bank-abps-financial-reporting-in-2020-29ae5372,Annual Report 2020 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://mb.cision.com/Public/434/3517156/a676509631b85d17.pdf,https://mfn.se/cis/a/nordea/nordea-has-published-its-annual-reporting-package-2021-including-sustainability-reporting-2f13637a,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://mb.cision.com/Public/434/3517156/a64901bd1ff89389.pdf,https://mfn.se/cis/a/nordea/nordea-has-published-its-annual-reporting-package-2021-including-sustainability-reporting-2f13637a,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://www.nordea.com/en/doc/annual-report-nordea-bank-abp-2021.pdf,https://mfn.se/cis/a/nordea/nordea-has-published-its-annual-reporting-package-2021-including-sustainability-reporting-2f13637a,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://www.nordea.com/en/doc/remuneration-report-for-governing-bodies-2021.pdf,https://mfn.se/cis/a/nordea/nordea-has-published-its-annual-reporting-package-2021-including-sustainability-reporting-2f13637a,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://mb.cision.com/Public/434/3517158/8252ad7452b0ea0e.pdf,https://mfn.se/cis/a/nordea/nordean-vuosiraportoinnin-kokonaisuus-2021-on-julkaistu-sisaltaa-vastuullisuusraportoinnin-0a878696,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://mb.cision.com/Public/434/3517158/a8633d2e7cca9d7f.pdf,https://mfn.se/cis/a/nordea/nordean-vuosiraportoinnin-kokonaisuus-2021-on-julkaistu-sisaltaa-vastuullisuusraportoinnin-0a878696,Annual Report 2021 (MFN/Cision),mfn
S19,Nordea Bank Abp,2021,https://www.nordea.com/en/doc/annual-report-nordea-bank-abp-2021.pdf,https://mfn.se/cis/a/nordea/nordean-vuosiraportoinnin-kokonaisuus-2021-on-julkaistu-sisaltaa-vastuullisuusraportoinnin-0a878696,Annual Report 2021 (MFN/Cision),mfn
